Date,Agegroup,At least one dose_cumulative,Second_dose_cumulative,fully_vaccinated_cumulative,third_dose_cumulative,Total population,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
2021-11-13,60-69yrs,1688547,1656370,,,1795046,0.9407,0.9227,
2021-11-13,70-79yrs,1124046,1107327,,,1159902,0.9691,0.9547,
2021-11-13,80,669030,652840,,,679266,0.9849,0.9611,
2021-11-13,Adults_18plus,10752852,10375720,,,12083325,0.8899,0.8587,
2021-11-13,Ontario_12plus,11557900,11136140,,,13034844,0.8867,0.8543,
2021-11-13,Undisclosed_or_missing,3211,2583,,,0,,,
2021-11-14,12-17yrs,805782,761907,,,951519,0.8468,0.8007,
2021-11-14,18-29yrs,2067348,1945995,,,2455535,0.8419,0.7925,
2021-11-14,30-39yrs,1757625,1674050,,,2056059,0.8549,0.8142,
2021-11-14,40-49yrs,1632875,1576625,,,1876583,0.8701,0.8402,
2021-11-14,50-59yrs,1816562,1768990,,,2060934,0.8814,0.8583,
2021-11-14,60-69yrs,1688809,1656843,,,1795046,0.9408,0.9230,
2021-11-14,70-79yrs,1124194,1107509,,,1159902,0.9692,0.9548,
2021-11-14,80,669079,652910,,,679266,0.9850,0.9612,
2021-11-14,Adults_18plus,10756492,10382922,,,12083325,0.8902,0.8593,
2021-11-14,Ontario_12plus,11562274,11144829,,,13034844,0.8870,0.8550,
2021-11-14,Undisclosed_or_missing,3214,2583,,,0,,,
2021-11-15,12-17yrs,806133,762572,,,951519,0.8472,0.8014,
2021-11-15,18-29yrs,2068058,1947418,,,2455535,0.8422,0.7931,
2021-11-15,30-39yrs,1758194,1675046,,,2056059,0.8551,0.8147,
2021-11-15,40-49yrs,1633213,1577315,,,1876583,0.8703,0.8405,
2021-11-15,50-59yrs,1816852,1769511,,,2060934,0.8816,0.8586,
2021-11-15,60-69yrs,1688963,1657128,,,1795046,0.9409,0.9232,
2021-11-15,70-79yrs,1124288,1107605,,,1159902,0.9693,0.9549,
2021-11-15,80,669111,652941,,,679266,0.9851,0.9612,
2021-11-15,Adults_18plus,10758679,10386964,,,12083325,0.8904,0.8596,
2021-11-15,Ontario_12plus,11564812,11149536,,,13034844,0.8872,0.8554,
2021-11-15,Undisclosed_or_missing,3217,2586,,,0,,,
2021-11-16,12-17yrs,806617,763415,,,951519,0.8477,0.8023,
2021-11-16,18-29yrs,2069523,1949946,,,2455535,0.8428,0.7941,
2021-11-16,30-39yrs,1759256,1676990,,,2056059,0.8556,0.8156,
2021-11-16,40-49yrs,1633908,1578551,,,1876583,0.8707,0.8412,
2021-11-16,50-59yrs,1817382,1770462,,,2060934,0.8818,0.8591,
2021-11-16,60-69yrs,1689302,1657692,,,1795046,0.9411,0.9235,
2021-11-16,70-79yrs,1124434,1107846,,,1159902,0.9694,0.9551,
2021-11-16,80,669187,653045,,,679266,0.9852,0.9614,
2021-11-16,Adults_18plus,10762992,10394532,,,12083325,0.8907,0.8602,
2021-11-16,Ontario_12plus,11569609,11157947,,,13034844,0.8876,0.8560,
2021-11-16,Undisclosed_or_missing,3185,2556,,,0,,,
2021-11-17,12-17yrs,807184,764421,,,951519,0.8483,0.8034,
2021-11-17,18-29yrs,2071225,1952791,,,2455535,0.8435,0.7953,
2021-11-17,30-39yrs,1760574,1679019,,,2056059,0.8563,0.8166,
2021-11-17,40-49yrs,1634683,1579844,,,1876583,0.8711,0.8419,
2021-11-17,50-59yrs,1818044,1771535,,,2060934,0.8821,0.8596,
2021-11-17,60-69yrs,1689717,1658300,,,1795046,0.9413,0.9238,
2021-11-17,70-79yrs,1124681,1108142,,,1159902,0.9696,0.9554,
2021-11-17,80,669305,653179,,,679266,0.9853,0.9616,
2021-11-17,Adults_18plus,10768229,10402810,,,12083325,0.8912,0.8609,
2021-11-17,Ontario_12plus,11575413,11167231,,,13034844,0.8880,0.8567,
2021-11-17,Undisclosed_or_missing,3157,2536,,,0,,,
2021-11-18,12-17yrs,807696,765406,,,951519,0.8488,0.8044,
2021-11-18,18-29yrs,2072764,1955382,,,2455535,0.8441,0.7963,
2021-11-18,30-39yrs,1761750,1680919,,,2056059,0.8569,0.8175,
2021-11-18,40-49yrs,1635393,1581045,,,1876583,0.8715,0.8425,
2021-11-18,50-59yrs,1818628,1772544,,,2060934,0.8824,0.8601,
2021-11-18,60-69yrs,1690059,1658935,,,1795046,0.9415,0.9242,
2021-11-18,70-79yrs,1124913,1108437,,,1159902,0.9698,0.9556,
2021-11-18,80,669397,653311,,,679266,0.9855,0.9618,
2021-11-18,Adults_18plus,10772904,10410573,,,12083325,0.8916,0.8616,
2021-11-18,Ontario_12plus,11580600,11175979,,,13034844,0.8884,0.8574,
2021-11-18,Undisclosed_or_missing,3123,2497,,,0,,,
2021-11-19,12-17yrs,808193,766410,,,951519,0.8494,0.8055,
2021-11-19,18-29yrs,2074241,1957875,,,2455535,0.8447,0.7973,
2021-11-19,30-39yrs,1762844,1682873,,,2056059,0.8574,0.8185,
2021-11-19,40-49yrs,1636079,1582342,,,1876583,0.8718,0.8432,
2021-11-19,50-59yrs,1819239,1773600,,,2060934,0.8827,0.8606,
2021-11-19,60-69yrs,1690462,1659577,,,1795046,0.9417,0.9245,
2021-11-19,70-79yrs,1125126,1108769,,,1159902,0.9700,0.9559,
2021-11-19,80,669497,653455,,,679266,0.9856,0.9620,
2021-11-19,Adults_18plus,10777488,10418491,,,12083325,0.8919,0.8622,
2021-11-19,Ontario_12plus,11585681,11184901,,,13034844,0.8888,0.8581,
2021-11-19,Undisclosed_or_missing,3069,2445,,,0,,,
2021-11-20,12-17yrs,808938,767750,,,951519,0.8502,0.8069,
2021-11-20,18-29yrs,2075846,1960617,,,2455535,0.8454,0.7984,
2021-11-20,30-39yrs,1764097,1685098,,,2056059,0.8580,0.8196,
2021-11-20,40-49yrs,1636811,1583784,,,1876583,0.8722,0.8440,
2021-11-20,50-59yrs,1819846,1774683,,,2060934,0.8830,0.8611,
2021-11-20,60-69yrs,1690822,1660202,,,1795046,0.9419,0.9249,
2021-11-20,70-79yrs,1125340,1109043,,,1159902,0.9702,0.9562,
2021-11-20,80,669566,653575,,,679266,0.9857,0.9622,
2021-11-20,Adults_18plus,10782328,10427002,,,12083325,0.8923,0.8629,
2021-11-20,Ontario_12plus,11591266,11194752,,,13034844,0.8893,0.8588,
2021-11-20,Undisclosed_or_missing,3043,2402,,,0,,,
2021-11-21,12-17yrs,809573,768920,,,951519,0.8508,0.8081,
2021-11-21,18-29yrs,2076983,1962697,,,2455535,0.8458,0.7993,
2021-11-21,30-39yrs,1764941,1686671,,,2056059,0.8584,0.8203,
2021-11-21,40-49yrs,1637371,1584819,,,1876583,0.8725,0.8445,
2021-11-21,50-59yrs,1820286,1775459,,,2060934,0.8832,0.8615,
2021-11-21,60-69yrs,1691081,1660647,,,1795046,0.9421,0.9251,
2021-11-21,70-79yrs,1125468,1109229,,,1159902,0.9703,0.9563,
2021-11-21,80,669621,653655,,,679266,0.9858,0.9623,
2021-11-21,Adults_18plus,10785751,10433177,,,12083325,0.8926,0.8634,
2021-11-21,Ontario_12plus,11595324,11202097,,,13034844,0.8896,0.8594,
2021-11-21,Undisclosed_or_missing,3044,2402,,,0,,,
2021-11-22,12-17yrs,809881,769485,,,951519,0.8511,0.8087,
2021-11-22,18-29yrs,2077639,1963996,,,2455535,0.8461,0.7998,
2021-11-22,30-39yrs,1765469,1687610,,,2056059,0.8587,0.8208,
2021-11-22,40-49yrs,1637693,1585390,,,1876583,0.8727,0.8448,
2021-11-22,50-59yrs,1820536,1775897,,,2060934,0.8834,0.8617,
2021-11-22,60-69yrs,1691231,1660880,,,1795046,0.9422,0.9253,
2021-11-22,70-79yrs,1125542,1109318,,,1159902,0.9704,0.9564,
2021-11-22,80,669644,653689,,,679266,0.9858,0.9623,
2021-11-22,Adults_18plus,10787754,10436780,,,12083325,0.8928,0.8637,
2021-11-22,Ontario_12plus,11597635,11206265,,,13034844,0.8897,0.8597,
2021-11-22,Undisclosed_or_missing,3053,2402,,,0,,,
2021-11-23,12-17yrs,810228,770118,,,951519,0.8515,0.8094,
2021-11-23,18-29yrs,2078885,1966071,,,2455535,0.8466,0.8007,
2021-11-23,30-39yrs,1766412,1689192,,,2056059,0.8591,0.8216,
2021-11-23,40-49yrs,1638333,1586448,,,1876583,0.8730,0.8454,
2021-11-23,50-59yrs,1820981,1776660,,,2060934,0.8836,0.8621,
2021-11-23,60-69yrs,1691553,1661373,,,1795046,0.9423,0.9255,
2021-11-23,70-79yrs,1125737,1109569,,,1159902,0.9705,0.9566,
2021-11-23,80,669716,653773,,,679266,0.9859,0.9625,
2021-11-23,Adults_18plus,10791617,10443086,,,12083325,0.8931,0.8643,
2021-11-23,Ontario_12plus,11601845,11213204,,,13034844,0.8901,0.8602,
2021-11-23,Undisclosed_or_missing,3031,2371,,,0,,,
2021-11-24,12-17yrs,810722,770973,,,951519,0.8520,0.8103,
2021-11-24,18-29yrs,2080271,1968297,,,2455535,0.8472,0.8016,
2021-11-24,30-39yrs,1767539,1690938,,,2056059,0.8597,0.8224,
2021-11-24,40-49yrs,1639010,1587524,,,1876583,0.8734,0.8460,
2021-11-24,50-59yrs,1821575,1777539,,,2060934,0.8839,0.8625,
2021-11-24,60-69yrs,1691916,1661930,,,1795046,0.9425,0.9258,
2021-11-24,70-79yrs,1125955,1109870,,,1159902,0.9707,0.9569,
2021-11-24,80,669799,653904,,,679266,0.9861,0.9627,
2021-11-24,Adults_18plus,10796065,10450002,,,12083325,0.8935,0.8648,
2021-11-24,Ontario_12plus,11606787,11220975,,,13034844,0.8904,0.8608,
2021-11-24,Undisclosed_or_missing,3037,2358,,,0,,,
2021-11-25,12-17yrs,811215,771754,,,951519,0.8525,0.8111,
2021-11-25,18-29yrs,2081649,1970458,,,2455535,0.8477,0.8025,
2021-11-25,30-39yrs,1768545,1692582,,,2056059,0.8602,0.8232,
2021-11-25,40-49yrs,1639677,1588659,,,1876583,0.8738,0.8466,
2021-11-25,50-59yrs,1822064,1778379,,,2060934,0.8841,0.8629,
2021-11-25,60-69yrs,1692257,1662476,,,1795046,0.9427,0.9261,
2021-11-25,70-79yrs,1126178,1110176,,,1159902,0.9709,0.9571,
2021-11-25,80,669877,654042,,,679266,0.9862,0.9629,
2021-11-25,Adults_18plus,10800247,10456772,,,12083325,0.8938,0.8654,
2021-11-25,Ontario_12plus,11611462,11228526,,,13034844,0.8908,0.8614,
2021-11-25,Undisclosed_or_missing,3029,2340,,,0,,,
2021-11-26,12-17yrs,811726,772550,,,951519,0.8531,0.8119,
2021-11-26,18-29yrs,2082961,1972576,,,2455535,0.8483,0.8033,
2021-11-26,30-39yrs,1769589,1694329,,,2056059,0.8607,0.8241,
2021-11-26,40-49yrs,1640332,1589751,,,1876583,0.8741,0.8472,
2021-11-26,50-59yrs,1822569,1779221,,,2060934,0.8843,0.8633,
2021-11-26,60-69yrs,1692630,1663031,,,1795046,0.9429,0.9265,
2021-11-26,70-79yrs,1126418,1110501,,,1159902,0.9711,0.9574,
2021-11-26,80,669964,654185,,,679266,0.9863,0.9631,
2021-11-26,Adults_18plus,10804463,10463594,,,12083325,0.8942,0.8660,
2021-11-26,Ontario_12plus,11616189,11236144,,,13034844,0.8912,0.8620,
2021-11-26,Undisclosed_or_missing,3006,2314,,,0,,,
2021-11-27,12-17yrs,812244,773449,,,951519,0.8536,0.8129,
2021-11-27,18-29yrs,2084056,1974477,,,2455535,0.8487,0.8041,
2021-11-27,30-39yrs,1770481,1695956,,,2056059,0.8611,0.8249,
2021-11-27,40-49yrs,1640912,1590796,,,1876583,0.8744,0.8477,
2021-11-27,50-59yrs,1823020,1780124,,,2060934,0.8846,0.8637,
2021-11-27,60-69yrs,1692941,1663550,,,1795046,0.9431,0.9267,
2021-11-27,70-79yrs,1126589,1110704,,,1159902,0.9713,0.9576,
2021-11-27,80,670026,654267,,,679266,0.9864,0.9632,
2021-11-27,Adults_18plus,10808025,10469874,,,12083325,0.8945,0.8665,
2021-11-27,Ontario_12plus,11620269,11243323,,,13034844,0.8915,0.8626,
2021-11-27,Undisclosed_or_missing,3010,2317,,,0,,,
2021-11-28,12-17yrs,812805,774288,,,951519,0.8542,0.8137,
2021-11-28,18-29yrs,2084871,1975980,,,2455535,0.8490,0.8047,
2021-11-28,30-39yrs,1771084,1697096,,,2056059,0.8614,0.8254,
2021-11-28,40-49yrs,1641296,1591557,,,1876583,0.8746,0.8481,
2021-11-28,50-59yrs,1823385,1780736,,,2060934,0.8847,0.8640,
2021-11-28,60-69yrs,1693161,1663863,,,1795046,0.9432,0.9269,
2021-11-28,70-79yrs,1126676,1110831,,,1159902,0.9714,0.9577,
2021-11-28,80,670069,654319,,,679266,0.9865,0.9633,
2021-11-28,Adults_18plus,10810542,10474382,,,12083325,0.8947,0.8668,
2021-11-28,Ontario_12plus,11623347,11248670,,,13034844,0.8917,0.8630,
2021-11-28,Undisclosed_or_missing,3016,2319,,,0,,,
2021-11-29,12-17yrs,813078,774685,,,951519,0.8545,0.8142,
2021-11-29,18-29yrs,2085429,1976931,,,2455535,0.8493,0.8051,
2021-11-29,30-39yrs,1771452,1697788,,,2056059,0.8616,0.8257,
2021-11-29,40-49yrs,1641505,1591995,,,1876583,0.8747,0.8483,
2021-11-29,50-59yrs,1823560,1781035,,,2060934,0.8848,0.8642,
2021-11-29,60-69yrs,1693259,1664035,,,1795046,0.9433,0.9270,
2021-11-29,70-79yrs,1126733,1110914,,,1159902,0.9714,0.9578,
2021-11-29,80,670088,654355,,,679266,0.9865,0.9633,
2021-11-29,Adults_18plus,10812026,10477053,,,12083325,0.8948,0.8671,
2021-11-29,Ontario_12plus,11625104,11251738,,,13034844,0.8918,0.8632,
2021-11-29,Undisclosed_or_missing,3026,2318,,,0,,,
2021-11-30,12-17yrs,813511,775284,,,951519,0.8550,0.8148,
2021-11-30,18-29yrs,2086481,1978651,,,2455535,0.8497,0.8058,
2021-11-30,30-39yrs,1772274,1699055,,,2056059,0.8620,0.8264,
2021-11-30,40-49yrs,1642004,1592820,,,1876583,0.8750,0.8488,
2021-11-30,50-59yrs,1824004,1781667,,,2060934,0.8850,0.8645,
2021-11-30,60-69yrs,1693508,1664400,,,1795046,0.9434,0.9272,
2021-11-30,70-79yrs,1126883,1111121,,,1159902,0.9715,0.9579,
2021-11-30,80,670141,654425,,,679266,0.9866,0.9634,
2021-11-30,Adults_18plus,10815295,10482139,,,12083325,0.8951,0.8675,
2021-11-30,Ontario_12plus,11628806,11257423,,,13034844,0.8921,0.8636,
2021-11-30,Undisclosed_or_missing,3027,2306,,,0,,,
2021-12-01,05-11yrs,110110,,0,,1078527,0.1021,0.0000,
2021-12-01,12-17yrs,814033,,776022,,961342,0.8468,0.8072,
2021-12-01,18-29yrs,2088505,,1981620,,2485231,0.8404,0.7974,
2021-12-01,30-39yrs,1773794,,1702275,,2034796,0.8717,0.8366,
2021-12-01,40-49yrs,1642879,,1595079,,1853436,0.8864,0.8606,
2021-12-01,50-59yrs,1824718,,1783538,,2042065,0.8936,0.8734,
2021-12-01,60-69yrs,1694085,,1665457,,1765205,0.9597,0.9435,
2021-12-01,70-79yrs,1127314,,1111614,,1134561,0.9936,0.9798,
2021-12-01,80,670259,,654563,,655835,1.022,0.9981,
2021-12-01,Adults_18plus,10821554,,10494146,,11971129,0.9040,0.8766,
2021-12-01,Ontario_12plus,11635587,,11270168,,12932471,0.8997,0.8715,
2021-12-01,Ontario_5plus,11745697,,11270168,,14010998,0.8383,0.8044,
2021-12-01,Undisclosed_or_missing,2916,,2195,,0,,,
2021-12-02,05-11yrs,133426,,0,,1078527,0.1237,0.0000,
2021-12-02,12-17yrs,814451,,776616,,961342,0.8472,0.8078,
2021-12-02,18-29yrs,2089316,,1982914,,2485231,0.8407,0.7979,
2021-12-02,30-39yrs,1774415,,1703285,,2034796,0.8720,0.8371,
2021-12-02,40-49yrs,1643261,,1595748,,1853436,0.8866,0.8610,
2021-12-02,50-59yrs,1825010,,1784052,,2042065,0.8937,0.8737,
2021-12-02,60-69yrs,1694253,,1665734,,1765205,0.9598,0.9436,
2021-12-02,70-79yrs,1127411,,1111727,,1134561,0.9937,0.9799,
2021-12-02,80,670297,,654629,,655835,0.9999,0.9982,
2021-12-02,Adults_18plus,10823963,,10498089,,11971129,0.9042,0.8770,
2021-12-02,Ontario_12plus,11638414,,11274705,,12932471,0.8999,0.8718,
2021-12-02,Ontario_5plus,11771840,,11274705,,14010998,0.8402,0.8047,
2021-12-02,Undisclosed_or_missing,2927,,2198,,0,,,
2021-12-03,05-11yrs,154925,,0,,1078527,0.1436,0.0000,
2021-12-03,12-17yrs,814884,,777173,,961342,0.8477,0.8084,
2021-12-03,18-29yrs,2090056,,1984253,,2485231,0.8410,0.7984,
2021-12-03,30-39yrs,1775030,,1704371,,2034796,0.8723,0.8376,
2021-12-03,40-49yrs,1643619,,1596424,,1853436,0.8868,0.8613,
2021-12-03,50-59yrs,1825299,,1784551,,2042065,0.8938,0.8739,
2021-12-03,60-69yrs,1694425,,1665992,,1765205,0.9599,0.9438,
2021-12-03,70-79yrs,1127534,,1111830,,1134561,0.9938,0.9800,
2021-12-03,80,670347,,654686,,655835,0.9999,0.9982,
2021-12-03,Adults_18plus,10826310,,10502107,,11971129,0.9044,0.8773,
2021-12-03,Ontario_12plus,11641194,,11279280,,12932471,0.9002,0.8722,
2021-12-03,Ontario_5plus,11796119,,11279280,,14010998,0.8419,0.8050,
2021-12-03,Undisclosed_or_missing,2944,,2201,,0,,,
2021-12-04,05-11yrs,179031,,0,,1078527,0.1660,0.0000,
2021-12-04,12-17yrs,815465,,778026,,961342,0.8483,0.8093,
2021-12-04,18-29yrs,2091196,,1986038,,2485231,0.8414,0.7991,
2021-12-04,30-39yrs,1775946,,1705884,,2034796,0.8728,0.8384,
2021-12-04,40-49yrs,1644193,,1597370,,1853436,0.8871,0.8618,
2021-12-04,50-59yrs,1825735,,1785277,,2042065,0.8941,0.8743,
2021-12-04,60-69yrs,1694742,,1666420,,1765205,0.9601,0.9440,
2021-12-04,70-79yrs,1127724,,1112040,,1134561,0.9940,0.9802,
2021-12-04,80,670417,,654778,,655835,0.9999,0.9984,
2021-12-04,Adults_18plus,10829953,,10507807,,11971129,0.9047,0.8778,
2021-12-04,Ontario_12plus,11645418,,11285833,,12932471,0.9005,0.8727,
2021-12-04,Ontario_5plus,11824449,,11285833,,14010998,0.8439,0.8055,
2021-12-04,Undisclosed_or_missing,2938,,2192,,0,,,
2021-12-05,05-11yrs,208658,,0,,1078527,0.1935,0.0000,
2021-12-05,12-17yrs,816014,,778751,,961342,0.8488,0.8101,
2021-12-05,18-29yrs,2091968,,1987335,,2485231,0.8418,0.7997,
2021-12-05,30-39yrs,1776470,,1706901,,2034796,0.8730,0.8389,
2021-12-05,40-49yrs,1644539,,1598041,,1853436,0.8873,0.8622,
2021-12-05,50-59yrs,1826035,,1785793,,2042065,0.8942,0.8745,
2021-12-05,60-69yrs,1694929,,1666680,,1765205,0.9602,0.9442,
2021-12-05,70-79yrs,1127842,,1112195,,1134561,0.9941,0.9803,
2021-12-05,80,670454,,654827,,655835,0.9999,0.9985,
2021-12-05,Adults_18plus,10832237,,10511772,,11971129,0.9049,0.8781,
2021-12-05,Ontario_12plus,11648251,,11290523,,12932471,0.9007,0.8730,
2021-12-05,Ontario_5plus,11856909,,11290523,,14010998,0.8463,0.8058,
2021-12-05,Undisclosed_or_missing,2951,,2200,,0,,,
2021-12-06,05-11yrs,226445,,0,,1078527,0.2100,0.0000,
2021-12-06,12-17yrs,816328,,779207,,961342,0.8492,0.8105,
2021-12-06,18-29yrs,2092532,,1988316,,2485231,0.8420,0.8001,
2021-12-06,30-39yrs,1776883,,1707480,,2034796,0.8732,0.8391,
2021-12-06,40-49yrs,1644766,,1598438,,1853436,0.8874,0.8624,
2021-12-06,50-59yrs,1826229,,1786097,,2042065,0.8943,0.8747,
2021-12-06,60-69yrs,1695051,,1666833,,1765205,0.9603,0.9443,
2021-12-06,70-79yrs,1127908,,1112277,,1134561,0.9941,0.9804,
2021-12-06,80,670480,,654853,,655835,0.9999,0.9985,
2021-12-06,Adults_18plus,10833849,,10514294,,11971129,0.9050,0.8783,
2021-12-06,Ontario_12plus,11650177,,11293501,,12932471,0.9008,0.8733,
2021-12-06,Ontario_5plus,11876622,,11293501,,14010998,0.8477,0.8060,
2021-12-06,Undisclosed_or_missing,2952,,2205,,0,,,
2021-12-07,05-11yrs,238524,,0,,1078527,0.2212,0.0000,
2021-12-07,12-17yrs,816768,,779699,,961342,0.8496,0.8111,
2021-12-07,18-29yrs,2093557,,1989874,,2485231,0.8424,0.8007,
2021-12-07,30-39yrs,1777704,,1708560,,2034796,0.8737,0.8397,
2021-12-07,40-49yrs,1645247,,1599163,,1853436,0.8877,0.8628,
2021-12-07,50-59yrs,1826587,,1786653,,2042065,0.8945,0.8749,
2021-12-07,60-69yrs,1695290,,1667199,,1765205,0.9604,0.9445,
2021-12-07,70-79yrs,1128067,,1112467,,1134561,0.9943,0.9805,
2021-12-07,80,670544,,654922,,655835,0.9999,0.9986,
2021-12-07,Adults_18plus,10836996,,10518838,,11971129,0.9053,0.8787,
2021-12-07,Ontario_12plus,11653764,,11298537,,12932471,0.9011,0.8737,
2021-12-07,Ontario_5plus,11892288,,11298537,,14010998,0.8488,0.8064,
2021-12-07,Undisclosed_or_missing,2915,,2171,,0,,,
2021-12-08,05-11yrs,254760,,0,,1078527,0.2362,0.0000,
2021-12-08,12-17yrs,817188,,780273,,961342,0.8500,0.8116,
2021-12-08,18-29yrs,2094645,,1991538,,2485231,0.8428,0.8013,
2021-12-08,30-39yrs,1778543,,1709753,,2034796,0.8741,0.8403,
2021-12-08,40-49yrs,1645755,,1599912,,1853436,0.8879,0.8632,
2021-12-08,50-59yrs,1827020,,1787294,,2042065,0.8947,0.8752,
2021-12-08,60-69yrs,1695604,,1667634,,1765205,0.9606,0.9447,
2021-12-08,70-79yrs,1128243,,1112685,,1134561,0.9944,0.9807,
2021-12-08,80,670616,,654999,,655835,0.9999,0.9987,
2021-12-08,Adults_18plus,10840426,,10523815,,11971129,0.9055,0.8791,
2021-12-08,Ontario_12plus,11657614,,11304088,,12932471,0.9014,0.8741,
2021-12-08,Ontario_5plus,11912374,,11304088,,14010998,0.8502,0.8068,
2021-12-08,Undisclosed_or_missing,2882,,2131,,0,,,
2021-12-09,05-11yrs,270059,,0,,1078527,0.2504,0.0000,
2021-12-09,12-17yrs,817662,,780877,,961342,0.8505,0.8123,
2021-12-09,18-29yrs,2095728,,1993047,,2485231,0.8433,0.8020,
2021-12-09,30-39yrs,1779335,,1710888,,2034796,0.8745,0.8408,
2021-12-09,40-49yrs,1646276,,1600635,,1853436,0.8882,0.8636,
2021-12-09,50-59yrs,1827440,,1787884,,2042065,0.8949,0.8755,
2021-12-09,60-69yrs,1695938,,1668038,,1765205,0.9608,0.9450,
2021-12-09,70-79yrs,1128431,,1112898,,1134561,0.9946,0.9809,
2021-12-09,80,670679,,655075,,655835,0.9999,0.9988,
2021-12-09,Adults_18plus,10843827,,10528465,,11971129,0.9058,0.8795,
2021-12-09,Ontario_12plus,11661489,,11309342,,12932471,0.9017,0.8745,
2021-12-09,Ontario_5plus,11931548,,11309342,,14010998,0.8516,0.8072,
2021-12-09,Undisclosed_or_missing,2853,,2111,,0,,,
2021-12-10,05-11yrs,284834,,0,,1078527,0.2641,0.0000,
2021-12-10,12-17yrs,818096,,781402,,961342,0.8510,0.8128,
2021-12-10,18-29yrs,2096801,,1994633,,2485231,0.8437,0.8026,
2021-12-10,30-39yrs,1780226,,1712049,,2034796,0.8749,0.8414,
2021-12-10,40-49yrs,1646868,,1601380,,1853436,0.8885,0.8640,
2021-12-10,50-59yrs,1827938,,1788542,,2042065,0.8951,0.8758,
2021-12-10,60-69yrs,1696296,,1668486,,1765205,0.9610,0.9452,
2021-12-10,70-79yrs,1128628,,1113133,,1134561,0.9948,0.9811,
2021-12-10,80,670775,,655181,,655835,0.9999,0.9990,
2021-12-10,Adults_18plus,10847532,,10533404,,11971129,0.9061,0.8799,
2021-12-10,Ontario_12plus,11665628,,11314806,,12932471,0.9020,0.8749,
2021-12-10,Ontario_5plus,11950462,,11314806,,14010998,0.8529,0.8076,
2021-12-10,Undisclosed_or_missing,2813,,2072,,0,,,
2021-12-11,05-11yrs,301946,,0,,1078527,0.2800,0.0000,
2021-12-11,12-17yrs,818645,,782118,,961342,0.8516,0.8136,
2021-12-11,18-29yrs,2097907,,1996513,,2485231,0.8441,0.8034,
2021-12-11,30-39yrs,1781065,,1713537,,2034796,0.8753,0.8421,
2021-12-11,40-49yrs,1647428,,1602273,,1853436,0.8889,0.8645,
2021-12-11,50-59yrs,1828388,,1789317,,2042065,0.8954,0.8762,
2021-12-11,60-69yrs,1696633,,1668930,,1765205,0.9612,0.9455,
2021-12-11,70-79yrs,1128844,,1113359,,1134561,0.9950,0.9813,
2021-12-11,80,670843,,655257,,655835,0.9999,0.9991,
2021-12-11,Adults_18plus,10851108,,10539186,,11971129,0.9064,0.8804,
2021-12-11,Ontario_12plus,11669753,,11321304,,12932471,0.9024,0.8754,
2021-12-11,Ontario_5plus,11971699,,11321304,,14010998,0.8545,0.8080,
2021-12-11,Undisclosed_or_missing,2800,,2066,,0,,,
2021-12-12,05-11yrs,322515,,0,,1078527,0.2990,0.0000,
2021-12-12,12-17yrs,819171,,782795,,961342,0.8521,0.8143,
2021-12-12,18-29yrs,2098720,,1997810,,2485231,0.8445,0.8039,
2021-12-12,30-39yrs,1781647,,1714531,,2034796,0.8756,0.8426,
2021-12-12,40-49yrs,1647836,,1602875,,1853436,0.8891,0.8648,
2021-12-12,50-59yrs,1828728,,1789847,,2042065,0.8955,0.8765,
2021-12-12,60-69yrs,1696859,,1669203,,1765205,0.9613,0.9456,
2021-12-12,70-79yrs,1128990,,1113496,,1134561,0.9951,0.9814,
2021-12-12,80,670875,,655297,,655835,0.9999,0.9992,
2021-12-12,Adults_18plus,10853655,,10543059,,11971129,0.9067,0.8807,
2021-12-12,Ontario_12plus,11672826,,11325854,,12932471,0.9026,0.8758,
2021-12-12,Ontario_5plus,11995341,,11325854,,14010998,0.8561,0.8084,
2021-12-12,Undisclosed_or_missing,2800,,2073,,0,,,
2021-12-13,05-11yrs,332757,,0,,1078527,0.3085,0.0000,
2021-12-13,12-17yrs,819492,,783186,,961342,0.8524,0.8147,
2021-12-13,18-29yrs,2099199,,1998590,,2485231,0.8447,0.8042,
2021-12-13,30-39yrs,1782013,,1715105,,2034796,0.8758,0.8429,
2021-12-13,40-49yrs,1648075,,1603234,,1853436,0.8892,0.8650,
2021-12-13,50-59yrs,1828894,,1790120,,2042065,0.8956,0.8766,
2021-12-13,60-69yrs,1696980,,1669357,,1765205,0.9614,0.9457,
2021-12-13,70-79yrs,1129063,,1113560,,1134561,0.9952,0.9815,
2021-12-13,80,670896,,655319,,655835,0.9999,0.9992,
2021-12-13,Adults_18plus,10855120,,10545285,,11971129,0.9068,0.8809,
2021-12-13,Ontario_12plus,11674612,,11328471,,12932471,0.9027,0.8760,
2021-12-13,Ontario_5plus,12007369,,11328471,,14010998,0.8570,0.8085,
2021-12-13,Undisclosed_or_missing,2803,,2073,,0,,,
